--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
255|TORCHIC   |FIRE             |  45|  60|  40|  45|  70|  50|Don Floral  | -          |
256|COMBUSKEN |FIRE/FIGHTING    |  60|  85|  60|  55|  85|  60|Puño Férreo |Rastro      |
257|BLAZIKEN  |FIRE/FIGHTING    |  80| 120|  70|  80| 110|  70|Clorofila   | -          |
258|MUDKIP    |WATER            |  50|  70|  50|  40|  50|  50|Bucle Aire  |Experto     |
259|MARSHTOMP |WATER/GROUND     |  70|  85|  70|  50|  60|  70|Puño Férreo | -          |
260|SWAMPERT  |WATER/GROUND     | 100| 110|  90|  60|  85|  90|Lodo Líquido| -          |
261|POOCHYENA |DARK             |  35|  55|  35|  35|  30|  30|Ignífugo    |Cuerpo Puro |Baya Meloc (rare)
262|MIGHTYENA |DARK             |  70|  90|  70|  70|  60|  60|Sombratrampa| -          |Baya Meloc (rare)
263|ZIGZAGOON |NORMAL           |  38|  30|  41|  60|  30|  41|Rastro      | -          |Baya Aranja (rare)
264|LINOONE   |NORMAL           |  78|  70|  61| 100|  50|  61|Absor. Elec.|Fuga        |Baya Aranja (common), Baya Zidra (rare)
265|WURMPLE   |BUG              |  45|  45|  35|  20|  20|  30|Sequía      | -          |
266|SILCOON   |BUG              |  50|  35|  55|  15|  25|  25|Nevada      |Dicha       |
267|BEAUTIFLY |BUG/FLYING       |  60|  70|  50|  65|  90|  50|Robustez    |Madrugar    |Muda Concha (rare)
268|CASCOON   |BUG              |  50|  35|  55|  15|  25|  25|Clorofila   |Energía Pura|
269|DUSTOX    |BUG/POISON       |  60|  50|  70|  65|  50|  90|Agallas     | -          |Muda Concha (rare)
270|LOTAD     |WATER/GRASS      |  40|  30|  30|  30|  40|  50|Elec. Estát.|Ventosas    |
271|LOMBRE    |WATER/GRASS      |  60|  50|  50|  50|  60|  70|Puño Férreo |Mal Sueño   |
272|LUDICOLO  |WATER/GRASS      |  80|  70|  70|  70|  90| 100|Levitación  |Resquicio   |
273|SEEDOT    |GRASS            |  40|  40|  50|  30|  30|  30|Ignífugo    |Cacheo      |
274|NUZLEAF   |GRASS/DARK       |  70|  70|  40|  60|  60|  40|Iluminación |Encadenado  |
275|SHIFTRY   |GRASS/DARK       |  90| 100|  60|  80|  90|  60|Robustez    |Cuerpo Llama|
276|TAILLOW   |NORMAL/FLYING    |  40|  55|  30|  85|  30|  30|Hedor       |Corte Fuerte|Baya Alcho (rare)
277|SWELLOW   |NORMAL/FLYING    |  60|  85|  60| 125|  50|  50|Simple      | -          |Baya Alcho (rare)
278|WINGULL   |WATER/FLYING     |  40|  30|  30|  85|  55|  30|Ventosas    |Velo Arena  |
279|PELIPPER  |WATER/FLYING     |  60|  50| 100|  65|  85|  70|Roca Sólida |Defensa Hoja|
280|RALTS     |PSYCHIC          |  28|  25|  25|  40|  45|  35|Encadenado  | -          |
281|KIRLIA    |PSYCHIC          |  38|  35|  35|  50|  65|  55|Don Floral  | -          |
282|GARDEVOIR |PSYCHIC          |  68|  65|  65|  80| 125| 115|Energía Pura| -          |
283|SURSKIT   |BUG/WATER        |  40|  30|  32|  65|  50|  52|Filtro      |Muro Mágico |
284|MASQUERAIN|BUG/FLYING       |  70|  60|  62|  60|  80|  82|Espesura    |Gran Encanto|Polvo Plata (rare)
285|SHROOMISH |GRASS            |  60|  40|  60|  35|  40|  60|Elec. Estát.|Defensa Hoja|Baya Kebia (rare)
286|BRELOOM   |GRASS/FIGHTING   |  60| 130|  80|  70|  60|  60|Cromolente  |Espír. Vital|Baya Kebia (rare)
287|SLAKOTH   |NORMAL           |  60|  60|  60|  30|  35|  35|Pies Rápidos|Gélido      |
288|VIGOROTH  |NORMAL           |  80|  80|  80|  90|  55|  55|Sequía      | -          |
289|SLAKING   |NORMAL           | 150| 160| 100| 100|  95|  65|Insonorizar |Vista Lince |
290|NINCADA   |BUG/GROUND       |  31|  45|  90|  40|  30|  30|Puño Férreo | -          |
291|NINJASK   |BUG/FLYING       |  61|  90|  45| 160|  50|  50|Zoquete     | -          |
292|SHEDINJA  |BUG/GHOST        |   1|  90|  45|  40|  30|  30|Superguarda | -          |
293|WHISMUR   |NORMAL           |  64|  51|  23|  28|  51|  23|Presión     | -          |Baya Atania (rare)
294|LOUDRED   |NORMAL           |  84|  71|  43|  48|  71|  43|Defensa Hoja| -          |Baya Atania (rare)
295|EXPLOUD   |NORMAL           | 104|  91|  63|  68|  91|  63|Resquicio   | -          |Baya Atania (rare)
296|MAKUHITA  |FIGHTING         |  72|  60|  30|  25|  20|  30|Recogida    |Llovizna    |
297|HARIYAMA  |FIGHTING         | 144| 120|  60|  50|  40|  60|Indefenso   |Predicción  |Roca del Rey (rare)
298|AZURILL   |NORMAL           |  50|  20|  40|  20|  20|  40|Robustez    | -          |
299|NOSEPASS  |ROCK             |  30|  45| 135|  30|  45|  90|Muro Mágico | -          |Piedra Dura (rare)
300|SKITTY    |NORMAL           |  50|  45|  45|  50|  35|  35|Imán        | -          |Baya Zanama (rare)
301|DELCATTY  |NORMAL           |  70|  65|  65|  70|  55|  55|Presión     | -          |Baya Zanama (rare)
302|SABLEYE   |DARK/GHOST       |  50|  75|  75|  50|  65|  65|Inicio Lento|Electromotor|
303|MAWILE    |STEEL            |  50|  85|  85|  50|  55|  55|Poder Solar | -          |Baya Caoca (rare)
304|ARON      |STEEL/ROCK       |  50|  70| 100|  30|  40|  40|Recogemiel  | -          |Piedra Dura (rare)
305|LAIRON    |STEEL/ROCK       |  60|  90| 140|  40|  50|  50|Encadenado  |Hedor       |Piedra Dura (rare)
306|AGGRON    |STEEL/ROCK       |  70| 110| 180|  50|  60|  60|Cabeza Roca |Pararrayos  |Piedra Dura (rare)
307|MEDITITE  |FIGHTING/PSYCHIC |  30|  40|  55|  60|  40|  55|Escudo Magma|Elec. Estát.|
308|MEDICHAM  |FIGHTING/PSYCHIC |  60|  60|  75|  80|  60|  75|Pararrayos  |Ausente     |
309|ELECTRIKE |ELECTRIC         |  40|  45|  40|  65|  65|  40|Mar Llamas  | -          |
310|MANECTRIC |ELECTRIC         |  70|  75|  60| 105| 105|  60|Caparazón   |Espír. Vital|
311|PLUSLE    |ELECTRIC         |  60|  50|  40|  95|  85|  75|Absor. Elec.| -          |
312|MINUN     |ELECTRIC         |  60|  40|  50|  95|  75|  85|Flexibilidad|Irascible   |
313|VOLBEAT   |BUG              |  65|  73|  55|  85|  47|  75|Electromotor| -          |
314|ILLUMISE  |BUG              |  65|  47|  55|  85|  73|  75|Pies Rápidos|Robustez    |
315|ROSELIA   |GRASS/POISON     |  50|  60|  45|  65| 100|  80|Pies Rápidos|Poder Solar |Flecha Ven. (rare)
316|GULPIN    |POISON           |  70|  43|  53|  40|  43|  53|Menos       | -          |Perla Grande (rare)
317|SWALOT    |POISON           | 100|  73|  83|  55|  73|  83|Velo Arena  | -          |Perla Grande (rare)
318|CARVANHA  |WATER/DARK       |  45|  90|  20|  65|  65|  20|Electromotor|Cura Natural|Diente Mar. (rare)
319|SHARPEDO  |WATER/DARK       |  70| 120|  40|  95|  95|  40|Ignífugo    |Defensa Hoja|Diente Mar. (rare)
320|WAILMER   |WATER            | 130|  70|  35|  60|  70|  35|Zoquete     | -          |
321|WAILORD   |WATER            | 170|  90|  45|  60|  90|  45|Impulso     |Energía Pura|
322|NUMEL     |FIRE/GROUND      |  60|  60|  40|  35|  65|  45|Irascible   | -          |Baya Safre (100%)
323|CAMERUPT  |FIRE/GROUND      |  70| 100|  70|  40| 105|  75|Piel Seca   | -          |Baya Safre (100%)
324|TORKOAL   |FIRE             |  70|  85| 140|  20|  85|  70|Lodo Líquido| -          |
325|SPOINK    |PSYCHIC          |  60|  25|  35|  60|  70|  80|Cabeza Roca | -          |Baya Yecana (rare)
326|GRUMPIG   |PSYCHIC          |  80|  45|  65|  80|  90| 110|Gula        | -          |Baya Yecana (rare)
327|SPINDA    |NORMAL           |  60|  60|  60|  60|  60|  60|Polvo Escudo| -          |Baya Atania (rare)
328|TRAPINCH  |GROUND           |  45| 100|  45|  10|  45|  45|Humedad     | -          |Arena Fina (rare)
329|VIBRAVA   |GROUND/DRAGON    |  50|  70|  50|  70|  50|  50|Adaptable   | -          |
330|FLYGON    |GROUND/DRAGON    |  80| 100|  80| 100|  80|  80|Filtro      | -          |
331|CACNEA    |GRASS            |  50|  85|  40|  35|  85|  40|Menos       |Rompemoldes |Toxiestrella (rare)
332|CACTURNE  |GRASS/DARK       |  70| 115|  60|  55| 115|  60|Torrente    |Levitación  |Toxiestrella (rare)
333|SWABLU    |NORMAL/FLYING    |  45|  40|  60|  50|  40|  75|Experto     | -          |
334|ALTARIA   |DRAGON/FLYING    |  75|  70|  90|  80|  70| 105|Colector    |Enjambre    |
335|ZANGOOSE  |NORMAL           |  73| 115|  60|  90|  60|  60|Pararrayos  | -          |Garra Rápida (rare)
336|SEVIPER   |POISON           |  73| 100|  60|  65| 100|  60|Gran Encanto|Gélido      |
337|LUNATONE  |ROCK/PSYCHIC     |  70|  55|  65|  70|  95|  85|Pararrayos  | -          |Piedra Lunar (rare)
338|SOLROCK   |ROCK/PSYCHIC     |  70|  95|  85|  70|  55|  65|Normalidad  |Gélido      |Piedra Solar (rare)
339|BARBOACH  |WATER/GROUND     |  50|  48|  43|  60|  46|  41|Absor. Elec.|Rivalidad   |
340|WHISCASH  |WATER/GROUND     | 110|  78|  73|  60|  76|  71|Recogida    | -          |
341|CORPHISH  |WATER            |  43|  80|  65|  35|  50|  35|Insonorizar | -          |
342|CRAWDAUNT |WATER/DARK       |  63| 120|  85|  55|  90|  55|Multitipo   | -          |
343|BALTOY    |GROUND/PSYCHIC   |  40|  40|  55|  55|  40|  70|Intimidación|Presión     |
344|CLAYDOL   |GROUND/PSYCHIC   |  60|  70| 105|  75|  70| 120|Lodo Líquido|Menos       |
345|LILEEP    |ROCK/GRASS       |  66|  41|  77|  23|  61|  87|Lodo Líquido| -          |Raíz Grande (rare)
346|CRADILY   |ROCK/GRASS       |  86|  81|  97|  43|  81| 107|Intimidación|Cuerpo Llama|Raíz Grande (rare)
347|ANORITH   |ROCK/BUG         |  45|  95|  50|  75|  40|  50|Punto Tóxico| -          |
348|ARMALDO   |ROCK/BUG         |  75| 125| 100|  45|  70|  80|Indefenso   |Cambio Color|
349|FEEBAS    |WATER            |  20|  15|  20|  80|  10|  55|Intrépido   |Dicha       |
350|MILOTIC   |WATER            |  95|  60|  79|  81| 100| 125|Tumbos      |Defensa Hoja|
351|CASTFORM  |NORMAL           |  70|  70|  70|  70|  70|  70|Roca Sólida |Adaptable   |Agua Mística (100%)
352|KECLEON   |NORMAL           |  60|  90|  70|  40|  60| 120|Ignorante   | -          |Baya Caquic (rare)
353|SHUPPET   |GHOST            |  44|  75|  35|  45|  63|  33|Roca Sólida | -          |Hechizo (rare)
354|BANETTE   |GHOST            |  64| 115|  65|  65|  83|  63|Colector    | -          |Hechizo (rare)
355|DUSKULL   |GHOST            |  20|  40|  90|  25|  30|  90|Clorofila   | -          |Baya Drasi (rare)
356|DUSCLOPS  |GHOST            |  40|  70| 130|  25|  60| 130|Predicción  | -          |Baya Drasi (rare)
357|TROPIUS   |GRASS/FLYING     |  99|  68|  83|  51|  72|  87|Resquicio   |Manto Níveo |
358|CHIMECHO  |PSYCHIC          |  65|  50|  70|  65|  95|  80|Electromotor| -          |Baya Dillo (rare)
359|ABSOL     |DARK             |  65| 130|  60|  75|  75|  60|Caparazón   | -          |
360|WYNAUT    |PSYCHIC          |  95|  23|  48|  23|  23|  48|Experto     | -          |
361|SNORUNT   |ICE              |  50|  50|  50|  50|  50|  50|Insonorizar | -          |Baya Baribá (rare)
362|GLALIE    |ICE              |  80|  80|  80|  80|  80|  80|Espesura    |Espír. Vital|Baya Baribá (rare)
363|SPHEAL    |ICE/WATER        |  70|  40|  50|  25|  55|  50|Sequía      | -          |
364|SEALEO    |ICE/WATER        |  90|  60|  70|  45|  75|  70|Ventosas    | -          |
365|WALREIN   |ICE/WATER        | 110|  80|  90|  65|  95|  90|Roca Sólida |Pies Rápidos|
366|CLAMPERL  |WATER            |  35|  64|  85|  32|  74|  55|Levitación  | -          |Perla Grande (rare)
367|HUNTAIL   |WATER            |  55| 104| 105|  52|  94|  75|Irascible   |Resquicio   |Diente Mar. (rare)
368|GOREBYSS  |WATER            |  55|  84| 105|  52| 114|  75|Potencia    | -          |Escama Mar. (rare)
369|RELICANTH |WATER/ROCK       | 100|  90| 130|  55|  45|  65|Absor. Agua | -          |Escama Mar. (rare)
370|LUVDISC   |WATER            |  43|  30|  55|  97|  40|  65|Flexibilidad| -          |Esc. Corazón (common)
371|BAGON     |DRAGON           |  45|  75|  60|  50|  40|  30|Mal Sueño   |Espír. Vital|Colmillodrag (rare)
372|SHELGON   |DRAGON           |  65|  95| 100|  50|  60|  50|Irascible   | -          |Colmillodrag (rare)
373|SALAMENCE |DRAGON/FLYING    |  95| 135|  80| 100| 110|  80|Intrépido   |Afortunado  |Colmillodrag (rare)
374|BELDUM    |STEEL/PSYCHIC    |  40|  55|  80|  30|  35|  60|Más         | -          |Rev.metálico (rare)
375|METANG    |STEEL/PSYCHIC    |  60|  75| 100|  50|  55|  80|Viscosidad  | -          |Rev.metálico (rare)
376|METAGROSS |STEEL/PSYCHIC    |  80| 135| 130|  70|  95|  90|Manto Níveo | -          |Rev.metálico (rare)
377|REGIROCK  |ROCK             |  80| 100| 200|  50|  50| 100|Puño Férreo | -          |
378|REGICE    |ICE              |  80|  50| 100|  50| 100| 200|Sequía      | -          |
379|REGISTEEL |STEEL            |  80|  75| 150|  50|  75| 150|Francotirad.|Rezagado    |
380|LATIAS    |DRAGON/PSYCHIC   |  80|  80|  90| 110| 110| 130|Punto Tóxico|Francotirad.|
381|LATIOS    |DRAGON/PSYCHIC   |  80|  90|  80| 110| 130| 110|Pararrayos  |Efec. Espora|
382|KYOGRE    |WATER            | 100| 100|  90|  90| 150| 140|Sebo        | -          |
383|GROUDON   |GROUND           | 100| 150| 140|  90| 100|  90|Robustez    |Gran Encanto|
384|RAYQUAZA  |DRAGON/FLYING    | 105| 150|  90|  95| 150|  90|Antídoto    | -          |
385|JIRACHI   |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|Gula        |Nado Rápido |Tr. Estrella (100%)
386|DEOXYS    |PSYCHIC          |  50| 150|  50| 150| 150|  50|Robustez    |Mudar       |
387|TURTWIG   |GRASS            |  55|  68|  64|  31|  45|  55|Levitación  |Poder Solar |
388|GROTLE    |GRASS            |  75|  89|  85|  36|  55|  65|Gélido      |Intrépido   |
389|TORTERRA  |GRASS/GROUND     |  95| 109| 105|  56|  75|  85|Cambio Color| -          |
390|CHIMCHAR  |FIRE             |  44|  58|  44|  61|  58|  44|Puño Férreo | -          |
391|MONFERNO  |FIRE/FIGHTING    |  64|  78|  52|  81|  78|  52|Antídoto    | -          |
392|INFERNAPE |FIRE/FIGHTING    |  76| 104|  71| 108| 104|  71|Levitación  | -          |
393|PIPLUP    |WATER            |  53|  51|  53|  40|  61|  56|Polvo Escudo| -          |
394|PRINPLUP  |WATER            |  64|  66|  68|  50|  81|  76|Caparazón   |Llovizna    |
395|EMPOLEON  |WATER/STEEL      |  84|  86|  88|  60| 111| 101|Tumbos      | -          |
396|STARLY    |NORMAL/FLYING    |  40|  55|  30|  60|  30|  30|Hedor       | -          |Baya Rimoya (rare)
397|STARAVIA  |NORMAL/FLYING    |  55|  75|  50|  80|  40|  40|Trampa Arena|Hedor       |Baya Rimoya (rare)
398|STARAPTOR |NORMAL/FLYING    |  85| 120|  70| 100|  50|  50|Escama Esp. |Velo Agua   |Baya Rimoya (rare)
399|BIDOOF    |NORMAL           |  59|  45|  40|  31|  35|  40|Piel Seca   |Pies Rápidos|
400|BIBAREL   |NORMAL/WATER     |  79|  85|  60|  71|  55|  60|Tumbos      |Descarga    |Baya Aranja (common), Baya Zidra (rare)
401|KRICKETOT |BUG              |  37|  25|  41|  25|  25|  41|Piel Seca   |Absor. Elec.|Metrónomo (rare)
402|KRICKETUNE|BUG              |  77|  85|  51|  65|  55|  51|Iluminación | -          |Metrónomo (rare)
403|SHINX     |ELECTRIC         |  45|  65|  34|  45|  40|  34|Piel Tosca  | -          |
404|LUXIO     |ELECTRIC         |  60|  85|  49|  60|  60|  49|Recogemiel  | -          |
405|LUXRAY    |ELECTRIC         |  80| 120|  79|  70|  95|  79|Poder Solar | -          |
406|BUDEW     |GRASS/POISON     |  40|  30|  35|  55|  50|  70|Chorro Arena| -          |Flecha Ven. (rare)
407|ROSERADE  |GRASS/POISON     |  60|  70|  55|  90| 125| 105|Zoquete     |Imán        |Flecha Ven. (rare)
408|CRANIDOS  |ROCK             |  67| 125|  40|  58|  30|  30|Humedad     |Viscosidad  |
409|RAMPARDOS |ROCK             |  97| 165|  60|  58|  65|  50|Gula        |Potencia    |
410|SHIELDON  |ROCK/STEEL       |  30|  42| 118|  30|  42|  88|Adaptable   | -          |
411|BASTIODON |ROCK/STEEL       |  60|  52| 168|  30|  47| 138|Rivalidad   |Agallas     |
412|BURMY     |BUG              |  40|  29|  45|  36|  29|  45|Rezagado    | -          |
413|WORMADAM  |BUG/GRASS        |  60|  59|  85|  36|  79| 105|Nevada      |Velo Arena  |Polvo Plata (rare)
414|MOTHIM    |BUG/FLYING       |  70|  94|  50|  66|  94|  50|Cromolente  | -          |Polvo Plata (rare)
415|COMBEE    |BUG/FLYING       |  30|  30|  42|  70|  30|  42|Vista Lince | -          |Miel (100%)
416|VESPIQUEN |BUG/FLYING       |  70|  80| 102|  40|  80| 102|Ventosas    | -          |Flecha Ven. (rare)
417|PACHIRISU |ELECTRIC         |  60|  45|  70|  95|  45|  90|Puño Férreo | -          |
418|BUIZEL    |WATER            |  55|  65|  35|  85|  60|  30|Escudo Magma| -          |Baya Gualot (rare)
419|FLOATZEL  |WATER            |  85| 105|  55| 115|  85|  50|Don Floral  | -          |Baya Gualot (rare)
420|CHERUBI   |GRASS            |  45|  35|  45|  35|  62|  53|Encadenado  |Chorro Arena|Sem. Milagro (rare)
421|CHERRIM   |GRASS            |  70|  60|  70|  85|  87|  78|Despiste    | -          |Sem. Milagro (rare)
422|SHELLOS   |WATER            |  76|  48|  48|  34|  57|  62|Cuerpo Llama| -          |
423|GASTRODON |WATER/GROUND     | 111|  83|  68|  39|  92|  82|Insonorizar | -          |
424|AMBIPOM   |NORMAL           |  75| 100|  66| 115|  60|  66|Mudar       | -          |
425|DRIFLOON  |GHOST/FLYING     |  90|  50|  34|  70|  60|  44|Descarga    |Sebo        |
426|DRIFBLIM  |GHOST/FLYING     | 150|  80|  44|  80|  90|  54|Vista Lince | -          |
427|BUNEARY   |NORMAL           |  55|  66|  44|  85|  44|  56|Agallas     | -          |Baya Pomaro (rare)
428|LOPUNNY   |NORMAL           |  65|  76|  84| 105|  54|  96|Velo Arena  | -          |Baya Pomaro (rare)
429|MISMAGIUS |GHOST            |  60|  60|  60| 105| 105| 105|Elec. Estát.| -          |
430|HONCHKROW |DARK/FLYING      | 100| 125|  52|  71| 105|  52|Punto Tóxico| -          |
431|GLAMEOW   |NORMAL           |  49|  55|  42|  85|  42|  37|Polvo Escudo| -          |Baya Zreza (rare)
432|PURUGLY   |NORMAL           |  71|  82|  64| 112|  64|  59|Antídoto    |Filtro      |Baya Zreza (rare)
433|CHINGLING |PSYCHIC          |  45|  30|  50|  45|  65|  50|Rivalidad   | -          |Baya Dillo (rare)
434|STUNKY    |POISON/DARK      |  63|  63|  47|  74|  41|  41|Mar Llamas  | -          |Baya Meloc (rare)
435|SKUNTANK  |POISON/DARK      | 103|  93|  67|  84|  71|  61|Absor. Agua | -          |Baya Meloc (rare)
436|BRONZOR   |STEEL/PSYCHIC    |  57|  24|  86|  23|  24|  86|Humo Blanco | -          |Rev.metálico (rare)
437|BRONZONG  |STEEL/PSYCHIC    |  67|  89| 116|  33|  79| 116|Irascible   |Ignífugo    |Rev.metálico (rare)
438|BONSLY    |ROCK             |  50|  80|  95|  10|  10|  45|Caparazón   |Absor. Agua |
439|MIME JR.  |PSYCHIC          |  20|  25|  45|  60|  70|  90|Humedad     |Agallas     |Baya Zanama (rare)
440|HAPPINY   |NORMAL           | 100|   5|   5|  30|  15|  65|Cura Natural| -          |Piedra Oval (common), Puño Suerte (rare)
441|CHATOT    |NORMAL/FLYING    |  76|  65|  45|  91|  92|  42|Fuga        |Nado Rápido |Metrónomo (rare)
442|SPIRITOMB |GHOST/DARK       |  50|  92| 108|  35|  92| 108|Cura Natural|Imán        |
443|GIBLE     |DRAGON/GROUND    |  58|  70|  45|  42|  40|  45|Sequía      | -          |Baya Anjiro (rare)
444|GABITE    |DRAGON/GROUND    |  68|  90|  65|  82|  50|  55|Chorro Arena|Cacheo      |Baya Anjiro (rare)
445|GARCHOMP  |DRAGON/GROUND    | 108| 130|  95| 102|  80|  85|Efec. Espora| -          |Baya Anjiro (rare)
446|MUNCHLAX  |NORMAL           | 135|  85|  40|   5|  40|  85|Zoquete     |Impulso     |Restos (100%)
447|RIOLU     |FIGHTING         |  40|  70|  40|  60|  35|  40|Manto Níveo | -          |
448|LUCARIO   |FIGHTING/STEEL   |  70| 110|  70|  90| 115|  70|Indefenso   | -          |
449|HIPPOPOTAS|GROUND           |  68|  72|  78|  32|  38|  42|Efec. Espora| -          |
450|HIPPOWDON |GROUND           | 108| 112| 118|  47|  68|  72|Sombratrampa| -          |
451|SKORUPI   |POISON/BUG       |  40|  50|  90|  65|  30|  55|Defensa Hoja|Rompemoldes |Flecha Ven. (rare)
