--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
225|DELIBIRD  |ICE/FLYING       |  45|  55|  45|  75|  65|  45|POLVO ESCUDO|CURA LLUVIA |MT29 (100%)
226|MANTINE   |WATER/FLYING     |  65|  40|  70|  70|  80| 140|LLOVIZNA    |ENJAMBRE    |GALLETA LAVA (common), REFRESCO (rare)
227|SKARMORY  |STEEL/FLYING     |  65|  80| 140|  70|  40|  70|SEQUÍA      |(?)         |
228|HOUNDOUR  |DARK/FIRE        |  45|  60|  30|  65|  80|  50|ABSOR. AGUA |(?)         |PAÑUELO SEDA (common), MT21 (rare)
229|HOUNDOOM  |DARK/FIRE        |  75|  90|  50|  95| 110|  80|FLEXIBILIDAD|(?)         |
230|KINGDRA   |WATER/DRAGON     |  75|  95|  95|  85|  95|  95|MÁS         |MADRUGAR    |
231|PHANPY    |GROUND           |  90|  60|  60|  40|  40|  40|SEBO        |MÁS         |DIRECTO (100%)
232|DONPHAN   |GROUND           |  90| 120| 120|  50|  60|  60|ESCAMA ESP. |(?)         |
233|PORYGON2  |NORMAL           |  85|  80|  90|  60| 105|  95|FOCO INTERNO|HUMO BLANCO |HIER. BLANCA (common), LECHE MU-MU (rare)
234|STANTLER  |NORMAL           |  73|  95|  62|  85|  85|  65|PUNTO TÓXICO|(?)         |GAFAS DE SOL (common)
235|SMEARGLE  |NORMAL           |  55|  20|  35|  75|  20|  45|ENJAMBRE    |(?)         |PERLA GRANDE (common), COLA SKITTY (rare)
236|TYROGUE   |FIGHTING         |  35|  35|  35|  35|  35|  35|SOMBRATRAMPA|(?)         |
237|HITMONTOP |FIGHTING         |  50|  95|  95|  70|  35| 110|VISCOSIDAD  |(?)         |BAYA ATANIA (rare)
238|SMOOCHUM  |ICE/PSYCHIC      |  45|  30|  15|  65|  85|  65|INSOMNIO    |(?)         |ARENA FINA (100%)
239|ELEKID    |ELECTRIC         |  45|  63|  37|  95|  65|  55|ESCAMA ESP. |CAMBIO COLOR|RESTOS (100%)
240|MAGBY     |FIRE             |  45|  75|  37|  83|  70|  55|LLOVIZNA    |(?)         |MT14 (100%)
241|MILTANK   |NORMAL           |  95|  80| 105| 100|  40|  70|PRESIÓN     |SINCRONÍA   |CALCIO (common), PIEDRA LUNAR (rare)
242|BLISSEY   |NORMAL           | 255|  10|  10|  55|  75| 135|BUCLE AIRE  |(?)         |
243|RAIKOU    |ELECTRIC         |  90|  85|  75| 115| 115| 100|HUMO BLANCO |VENTOSAS    |
244|ENTEI     |FIRE             | 115| 115|  85| 100|  90|  75|LEVITACIÓN  |(?)         |
245|SUICUNE   |WATER            | 100|  75| 115|  85|  90| 115|PREDICCIÓN  |(?)         |
246|LARVITAR  |ROCK/GROUND      |  50|  64|  50|  41|  45|  50|CLOROFILA   |(?)         |
247|PUPITAR   |ROCK/GROUND      |  70|  84|  70|  51|  65|  70|ESPÍR. VITAL|PIEL TOSCA  |MT20 (common), PARTE ROJA (rare)
248|TYRANITAR |ROCK/DARK        | 100| 134| 110|  61|  95| 100|ESPÍR. VITAL|SINCRONÍA   |MT41 (100%)
249|LUGIA     |PSYCHIC/FLYING   | 106|  90| 130| 110|  90| 154|CAPARAZÓN   |(?)         |MÁX. PP (100%)
250|HO-OH     |FIRE/FLYING      | 106| 130|  90|  90| 110| 154|ACLIMATACIÓN|VENTOSAS    |MT18 (100%)
251|CELEBI    |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|LLOVIZNA    |(?)         |REPELENTE (100%)
252|TREECKO   |GRASS            |  40|  45|  35|  70|  65|  55|PRESIÓN     |INSOMNIO    |COLMILLODRAG (rare)
253|GROVYLE   |GRASS            |  50|  65|  45|  95|  85|  65|INSOMNIO    |(?)         |AGUA MÍSTICA (common), LECHE MU-MU (rare)
254|SCEPTILE  |GRASS            |  70|  85|  65| 120| 105|  85|PRESIÓN     |ABSOR. AGUA |
255|TORCHIC   |FIRE             |  45|  60|  40|  45|  70|  50|SEQUÍA      |VISTA LINCE |
256|COMBUSKEN |FIRE/FIGHTING    |  60|  85|  60|  55|  85|  60|MADRUGAR    |IMÁN        |FLAUTA AZUL (rare)
257|BLAZIKEN  |FIRE/FIGHTING    |  80| 120|  70|  80| 110|  70|ESCAMA ESP. |(?)         |
258|MUDKIP    |WATER            |  50|  70|  50|  40|  50|  50|ESCAMA ESP. |INMUNIDAD   |
259|MARSHTOMP |WATER/GROUND     |  70|  85|  70|  50|  60|  70|FOCO INTERNO|MENOS       |
260|SWAMPERT  |WATER/GROUND     | 100| 110|  90|  60|  85|  90|DESPISTE    |(?)         |MASTER BALL (rare)
261|POOCHYENA |DARK             |  35|  55|  35|  35|  30|  30|INMUNIDAD   |ENJAMBRE    |CEN. SAGRADA (common), PARTE VERDE (rare)
262|MIGHTYENA |DARK             |  70|  90|  70|  70|  60|  60|OJOCOMPUESTO|(?)         |
263|ZIGZAGOON |NORMAL           |  38|  30|  41|  60|  30|  41|VISCOSIDAD  |(?)         |
264|LINOONE   |NORMAL           |  78|  70|  61| 100|  50|  61|CUERPO PURO |CHORRO ARENA|
265|WURMPLE   |BUG              |  45|  45|  35|  20|  20|  30|MADRUGAR    |(?)         |
266|SILCOON   |BUG              |  50|  35|  55|  15|  25|  25|INTIMIDACIÓN|CHORRO ARENA|AGUA FRESCA (common)
267|BEAUTIFLY |BUG/FLYING       |  60|  70|  50|  65|  90|  50|VELO AGUA   |SEBO        |POLVOESTELAR (common)
268|CASCOON   |BUG              |  50|  35|  55|  15|  25|  25|CABEZA ROCA |OJOCOMPUESTO|HIER. MENTAL (common), HIPERPOCIÓN (rare)
269|DUSTOX    |BUG/POISON       |  60|  50|  70|  65|  50|  90|FUGA        |(?)         |MT07 (rare)
270|LOTAD     |WATER/GRASS      |  40|  30|  30|  30|  40|  50|ILUMINACIÓN |(?)         |
271|LOMBRE    |WATER/GRASS      |  60|  50|  50|  50|  60|  70|ESCUDO MAGMA|(?)         |
272|LUDICOLO  |WATER/GRASS      |  80|  70|  70|  70|  90| 100|CURA LLUVIA |PRESIÓN     |
273|SEEDOT    |GRASS            |  40|  40|  50|  30|  30|  30|CURA LLUVIA |(?)         |
274|NUZLEAF   |GRASS/DARK       |  70|  70|  40|  60|  60|  40|CUERPO LLAMA|(?)         |IMÁN (100%)
275|SHIFTRY   |GRASS/DARK       |  90| 100|  60|  80|  90|  60|IMPULSO     |(?)         |LIMONADA (common), MT34 (rare)
276|TAILLOW   |NORMAL/FLYING    |  40|  55|  30|  85|  30|  30|CUERPO LLAMA|(?)         |
277|SWELLOW   |NORMAL/FLYING    |  60|  85|  60| 125|  50|  50|LLOVIZNA    |VENTOSAS    |
278|WINGULL   |WATER/FLYING     |  40|  30|  30|  85|  55|  30|MADRUGAR    |(?)         |MT40 (common)
279|PELIPPER  |WATER/FLYING     |  60|  50| 100|  65|  85|  70|CAPARAZÓN   |FOCO INTERNO|
280|RALTS     |PSYCHIC          |  28|  25|  25|  40|  45|  35|AUSENTE     |(?)         |PARTE VERDE (100%)
281|KIRLIA    |PSYCHIC          |  38|  35|  35|  50|  65|  55|ENTUSIASMO  |(?)         |
282|GARDEVOIR |PSYCHIC          |  68|  65|  65|  80| 125| 115|LLOVIZNA    |(?)         |BAYA ATANIA (common)
283|SURSKIT   |BUG/WATER        |  40|  30|  32|  65|  50|  52|ENERGÍA PURA|(?)         |
284|MASQUERAIN|BUG/FLYING       |  70|  60|  62|  60|  80|  82|GRAN ENCANTO|CAMBIO COLOR|
285|SHROOMISH |GRASS            |  60|  40|  60|  35|  40|  60|HEDOR       |HUMEDAD     |
286|BRELOOM   |GRASS/FIGHTING   |  60| 130|  80|  70|  60|  60|ENJAMBRE    |MAR LLAMAS  |
287|SLAKOTH   |NORMAL           |  60|  60|  60|  30|  35|  35|CURA NATURAL|(?)         |
288|VIGOROTH  |NORMAL           |  80|  80|  80|  90|  55|  55|PREDICCIÓN  |(?)         |AMULETO (rare)
289|SLAKING   |NORMAL           | 150| 160| 100| 100|  95|  65|SEBO        |(?)         |
290|NINCADA   |BUG/GROUND       |  31|  45|  90|  40|  30|  30|OJOCOMPUESTO|ELEC. ESTÁT.|MT45 (100%)
291|NINJASK   |BUG/FLYING       |  61|  90|  45| 160|  50|  50|ELEC. ESTÁT.|(?)         |MT32 (common)
292|SHEDINJA  |BUG/GHOST        |   1|  90|  45|  40|  30|  30|SUPERGUARDA.|(?)         |MT07 (rare)
293|WHISMUR   |NORMAL           |  64|  51|  23|  28|  51|  23|ILUMINACIÓN |ESPESURA    |MT27 (100%)
294|LOUDRED   |NORMAL           |  84|  71|  43|  48|  71|  43|VELO ARENA  |LODO LÍQUIDO|REPELENTE (common)
295|EXPLOUD   |NORMAL           | 104|  91|  63|  68|  91|  63|ESCAMA ESP. |(?)         |
296|MAKUHITA  |FIGHTING         |  72|  60|  30|  25|  20|  30|BUCLE AIRE  |(?)         |BAYA ZANAMA (common)
297|HARIYAMA  |FIGHTING         | 144| 120|  60|  50|  40|  60|ENERGÍA PURA|(?)         |
298|AZURILL   |NORMAL           |  50|  20|  40|  20|  20|  40|FUGA        |ENERGÍA PURA|
299|NOSEPASS  |ROCK             |  30|  45| 135|  30|  45|  90|PARARRAYOS  |ENERGÍA PURA|
300|SKITTY    |NORMAL           |  50|  45|  45|  50|  35|  35|MENOS       |CURA LLUVIA |
301|DELCATTY  |NORMAL           |  70|  65|  65|  70|  55|  55|INMUNIDAD   |TRAMPA ARENA|
302|SABLEYE   |DARK/GHOST       |  50|  75|  75|  50|  65|  65|RITMO PROPIO|(?)         |
303|MAWILE    |STEEL            |  50|  85|  85|  50|  55|  55|NADO RÁPIDO |(?)         |ULTRABALL (common)
304|ARON      |STEEL/ROCK       |  50|  70| 100|  30|  40|  40|CUERPO LLAMA|ESCAMA ESP. |CALCIO (common), CINTA FOCUS (rare)
305|LAIRON    |STEEL/ROCK       |  60|  90| 140|  40|  50|  50|VISCOSIDAD  |(?)         |
306|AGGRON    |STEEL/ROCK       |  70| 110| 180|  50|  60|  60|GRAN ENCANTO|(?)         |
307|MEDITITE  |FIGHTING/PSYCHIC |  30|  40|  55|  60|  40|  55|PRESIÓN     |MÁS         |MT50 (rare)
308|MEDICHAM  |FIGHTING/PSYCHIC |  60|  60|  75|  80|  60|  75|ACLIMATACIÓN|(?)         |
309|ELECTRIKE |ELECTRIC         |  40|  45|  40|  65|  65|  40|HEDOR       |RITMO PROPIO|GARRA RÁPIDA (common)
310|MANECTRIC |ELECTRIC         |  70|  75|  60| 105| 105|  60|IMPULSO     |FLEXIBILIDAD|
311|PLUSLE    |ELECTRIC         |  60|  50|  40|  95|  85|  75|SEBO        |(?)         |
312|MINUN     |ELECTRIC         |  60|  40|  50|  95|  75|  85|ESCAMA ESP. |(?)         |FLAUTA AZUL (common)
313|VOLBEAT   |BUG              |  65|  73|  55|  85|  47|  75|PUNTO TÓXICO|(?)         |SAL CARDUMEN (common), HIPERPOCIÓN (rare)
314|ILLUMISE  |BUG              |  65|  47|  55|  85|  73|  75|PRESIÓN     |IMÁN        |
315|ROSELIA   |GRASS/POISON     |  50|  60|  45|  65| 100|  80|TORRENTE    |(?)         |DIRECTO (rare)
316|GULPIN    |POISON           |  70|  43|  53|  40|  43|  53|CABEZA ROCA |ABSOR. ELEC.|
317|SWALOT    |POISON           | 100|  73|  83|  55|  73|  83|ENTUSIASMO  |MAR LLAMAS  |
318|CARVANHA  |WATER/DARK       |  45|  90|  20|  65|  65|  20|LODO LÍQUIDO|(?)         |MT33 (common), MT14 (rare)
319|SHARPEDO  |WATER/DARK       |  70| 120|  40|  95|  95|  40|HEDOR       |(?)         |ANTÍDOTO (common)
320|WAILMER   |WATER            | 130|  70|  35|  60|  70|  35|INMUNIDAD   |PRESIÓN     |
321|WAILORD   |WATER            | 170|  90|  45|  60|  90|  45|ABSOR. AGUA |CUERPO PURO |
322|NUMEL     |FIRE/GROUND      |  60|  60|  40|  35|  65|  45|MENOS       |CORTE FUERTE|SUPERBALL (100%)
323|CAMERUPT  |FIRE/GROUND      |  70| 100|  70|  40| 105|  75|HEDOR       |MAR LLAMAS  |MT44 (100%)
324|TORKOAL   |FIRE             |  70|  85| 140|  20|  85|  70|ESCAMA ESP. |(?)         |
325|SPOINK    |PSYCHIC          |  60|  25|  35|  60|  70|  80|TRAMPA ARENA|(?)         |
326|GRUMPIG   |PSYCHIC          |  80|  45|  65|  80|  90| 110|HEDOR       |(?)         |RESTOS (rare)
327|SPINDA    |NORMAL           |  60|  60|  60|  60|  60|  60|DESPISTE    |MADRUGAR    |MEJORA (common), MÁX. REPEL (rare)
328|TRAPINCH  |GROUND           |  45| 100|  45|  10|  45|  45|POTENCIA    |(?)         |
329|VIBRAVA   |GROUND/DRAGON    |  50|  70|  50|  70|  50|  50|PIEL TOSCA  |(?)         |
330|FLYGON    |GROUND/DRAGON    |  80| 100|  80| 100|  80|  80|CLOROFILA   |(?)         |MON. AMULETO (common), MT16 (rare)
331|CACNEA    |GRASS            |  50|  85|  40|  35|  85|  40|SEBO        |AGALLAS     |
332|CACTURNE  |GRASS/DARK       |  70| 115|  60|  55| 115|  60|RITMO PROPIO|(?)         |POKé MUÑECO (common), POCIÓN (rare)
333|SWABLU    |NORMAL/FLYING    |  45|  40|  60|  50|  40|  75|HUMO BLANCO |(?)         |AMULETO (common), ANTIHIELO (rare)
334|ALTARIA   |DRAGON/FLYING    |  75|  70|  90|  80|  70| 105|MADRUGAR    |(?)         |MT39 (100%)
335|ZANGOOSE  |NORMAL           |  73| 115|  60|  90|  60|  60|CAMBIO COLOR|(?)         |
336|SEVIPER   |POISON           |  73| 100|  60|  65| 100|  60|ESCUDO MAGMA|MENOS       |
337|LUNATONE  |ROCK/PSYCHIC     |  70|  55|  65|  70|  95|  85|ROBUSTEZ    |CLOROFILA   |
338|SOLROCK   |ROCK/PSYCHIC     |  70|  95|  85|  70|  55|  65|POLVO ESCUDO|CLOROFILA   |
339|BARBOACH  |WATER/GROUND     |  50|  48|  43|  60|  46|  41|ENTUSIASMO  |MENOS       |SEM. MILAGRO (common), ÉTER MÁX. (rare)
340|WHISCASH  |WATER/GROUND     | 110|  78|  73|  60|  76|  71|TORRENTE    |RASTRO      |PEPITA (common)
341|CORPHISH  |WATER            |  43|  80|  65|  35|  50|  35|HUMO BLANCO |DESPISTE    |
342|CRAWDAUNT |WATER/DARK       |  63| 120|  85|  55|  90|  55|ESCUDO MAGMA|(?)         |MT22 (common)
343|BALTOY    |GROUND/PSYCHIC   |  40|  40|  55|  55|  40|  70|POTENCIA    |(?)         |AMULETO (common), GAFAS DE SOL (rare)
344|CLAYDOL   |GROUND/PSYCHIC   |  60|  70| 105|  75|  70| 120|INTIMIDACIÓN|ILUMINACIÓN |AMULETO (common), GALLETA LAVA (rare)
345|LILEEP    |ROCK/GRASS       |  66|  41|  77|  23|  61|  87|SEBO        |EFEC. ESPORA|
346|CRADILY   |ROCK/GRASS       |  86|  81|  97|  43|  81| 107|BUCLE AIRE  |CURA LLUVIA |
347|ANORITH   |ROCK/BUG         |  45|  95|  50|  75|  40|  50|SEQUÍA      |ROBUSTEZ    |CARBÓN (rare)
348|ARMALDO   |ROCK/BUG         |  75| 125| 100|  45|  70|  80|PUNTO TÓXICO|PREDICCIÓN  |VESTIDURA (common)
349|FEEBAS    |WATER            |  20|  15|  20|  80|  10|  55|ENERGÍA PURA|ROBUSTEZ    |
350|MILOTIC   |WATER            |  95|  60|  79|  81| 100| 125|POLVO ESCUDO|(?)         |MT30 (common)
351|CASTFORM  |NORMAL           |  70|  70|  70|  70|  70|  70|ESCUDO MAGMA|LLOVIZNA    |ROCA DEL REY (100%)
352|KECLEON   |NORMAL           |  60|  90|  70|  40|  60| 120|ROBUSTEZ    |(?)         |
353|SHUPPET   |GHOST            |  44|  75|  35|  45|  63|  33|POLVO ESCUDO|MÁS         |
354|BANETTE   |GHOST            |  64| 115|  65|  65|  83|  63|PIEL TOSCA  |(?)         |
355|DUSKULL   |GHOST            |  20|  40|  90|  25|  30|  90|SINCRONÍA   |CUERPO PURO |TURNO BALL (common), MT23 (rare)
356|DUSCLOPS  |GHOST            |  40|  70| 130|  25|  60| 130|INTIMIDACIÓN|(?)         |ULTRABALL (common), ESPECIAL X (rare)
357|TROPIUS   |GRASS/FLYING     |  99|  68|  83|  51|  72|  87|ARMAD. BAT. |IMÁN        |
358|CHIMECHO  |PSYCHIC          |  65|  50|  70|  65|  95|  80|OJOCOMPUESTO|ENJAMBRE    |
359|ABSOL     |DARK             |  65| 130|  60|  75|  75|  60|DESPISTE    |(?)         |HECHIZO (common)
360|WYNAUT    |PSYCHIC          |  95|  23|  48|  23|  23|  48|MUDAR       |(?)         |
361|SNORUNT   |ICE              |  50|  50|  50|  50|  50|  50|ABSOR. AGUA |POLVO ESCUDO|
362|GLALIE    |ICE              |  80|  80|  80|  80|  80|  80|GRAN ENCANTO|(?)         |MASTER BALL (common)
363|SPHEAL    |ICE/WATER        |  70|  40|  50|  25|  55|  50|CURA NATURAL|PARARRAYOS  |
364|SEALEO    |ICE/WATER        |  90|  60|  70|  45|  75|  70|CUERPO LLAMA|PRESIÓN     |
365|WALREIN   |ICE/WATER        | 110|  80|  90|  65|  95|  90|EFEC. ESPORA|FUGA        |
366|CLAMPERL  |WATER            |  35|  64|  85|  32|  74|  55|VISCOSIDAD  |(?)         |GARRA RÁPIDA (rare)
367|HUNTAIL   |WATER            |  55| 104| 105|  52|  94|  75|IMPULSO     |OJOCOMPUESTO|BAYA PERASI (common)
368|GOREBYSS  |WATER            |  55|  84| 105|  52| 114|  75|ESPÍR. VITAL|IMÁN        |MT37 (common), GALLETA LAVA (rare)
369|RELICANTH |WATER/ROCK       | 100|  90| 130|  55|  45|  65|CURA LLUVIA |HEDOR       |DEFENSA X (common), MT20 (rare)
370|LUVDISC   |WATER            |  43|  30|  55|  97|  40|  65|POLVO ESCUDO|CHORRO ARENA|
371|BAGON     |DRAGON           |  45|  75|  60|  50|  40|  30|INTIMIDACIÓN|(?)         |AGUA FRESCA (common)
372|SHELGON   |DRAGON           |  65|  95| 100|  50|  60|  50|LLOVIZNA    |(?)         |
373|SALAMENCE |DRAGON/FLYING    |  95| 135|  80| 100| 110|  80|LLOVIZNA    |HUMEDAD     |MT40 (common)
374|BELDUM    |STEEL/PSYCHIC    |  40|  55|  80|  30|  35|  60|CAMBIO COLOR|ESPESURA    |
375|METANG    |STEEL/PSYCHIC    |  60|  75| 100|  50|  55|  80|ABSOR. ELEC.|(?)         |
376|METAGROSS |STEEL/PSYCHIC    |  80| 135| 130|  70|  95|  90|BUCLE AIRE  |(?)         |RESTOS (common), PERLA GRANDE (rare)
377|REGIROCK  |ROCK             |  80| 100| 200|  50|  50| 100|SEBO        |(?)         |
378|REGICE    |ICE              |  80|  50| 100|  50| 100| 200|ABSOR. FUEGO|ENTUSIASMO  |
379|REGISTEEL |STEEL            |  80|  75| 150|  50|  75| 150|ESCUDO MAGMA|(?)         |SEM. MILAGRO (rare)
380|LATIAS    |DRAGON/PSYCHIC   |  80|  80|  90| 110| 110| 130|RASTRO      |ARMAD. BAT. |SUPERBALL (common), FLAUTA ROJA (rare)
381|LATIOS    |DRAGON/PSYCHIC   |  80|  90|  80| 110| 130| 110|ACLIMATACIÓN|INSOMNIO    |
382|KYOGRE    |WATER            | 100| 100|  90|  90| 150| 140|BUCLE AIRE  |OJOCOMPUESTO|
383|GROUDON   |GROUND           | 100| 150| 140|  90| 100|  90|FOCO INTERNO|MADRUGAR    |RESTAU. TODO (common), INCIE. SUAVE (rare)
384|RAYQUAZA  |DRAGON/FLYING    | 105| 150|  90|  95| 150|  90|BUCLE AIRE  |(?)         |
385|JIRACHI   |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|RASTRO      |(?)         |ACOPIO BALL (100%)
386|DEOXYS    |PSYCHIC          |  50| 150|  50| 150| 150|  50|FUGA        |DESPISTE    |

--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PIEDRA AGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made PORYGON evolve into PORYGON2 at level 30
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PIEDRA AGUA

--Random Starters--
Set starter 1 to DUNSPARCE
Set starter 2 to HO-OH
Set starter 3 to CLAYDOL

Move Data: Unchanged.

--Pokemon Movesets--
001 BULBASAUR  : DEMOLICIÓN at level 1, HIPNOSIS at level 4, DOBLE PATADA at level 7, AGARRE at level 10, GARRA DRAGÓN at level 15, BURBUJA at level 15, LENGÜETAZO at level 20, EXPLOSIÓN at level 25, RENCOR at level 32, TORBELLINO at level 39, CHAPOTEOLODO at level 46
002 IVYSAUR    : RESTRICCIÓN at level 1, PUÑO SOMBRA at level 1, VOZARRÓN at level 1, PSICOONDA at level 4, ROBO at level 7, AVALANCHA at level 10, MALICIOSO at level 15, CAPA MÁGICA at level 15, HIDROBOMBA at level 22, ATAQUE ÓSEO at level 29, DANZA PÉTALO at level 38, DAÑO SECRETO at level 47, HOJA AFILADA at level 56
003 VENUSAUR   : PUÑO MAREO at level 1, BARRERA at level 1, MISMODESTINO at level 1, HOJA AGUDA at level 1, LLANTO FALSO at level 4, PLANTA FEROZ at level 7, DESENROLLAR at level 10, DRAGOALIENTO at level 15, CANTO at level 15, FRUSTRACIÓN at level 22, PROFECÍA at level 29, SALPICAR at level 41, TENAZA at level 53, ESTÍMULO at level 65
004 CHARMANDER : LEGADO at level 1, VOZARRÓN at level 1, ROBO at level 7, RUGIDO at level 13, CAPA MÁGICA at level 19, GUILLOTINA at level 25, TRUENO at level 31, CANTO MORTAL at level 37, MANTO ESPEJO at level 43, PULPOCAÑÓN at level 49
005 CHARMELEON : DANZA DRAGÓN at level 1, ULTRAPUÑO at level 1, GOLPE CUERPO at level 1, RAYO BURBUJA at level 7, ATAQUE ALA at level 13, ADAPTACIÓN at level 20, LLAMARADA at level 27, REFLEJO at level 34, RENCOR at level 41, ASCUAS at level 48, MEGAPUÑO at level 55
006 CHARIZARD  : CONFUSIÓN at level 1, DOBLE RAYO at level 1, ONDA ÍGNEA at level 1, GOLPE KARATE at level 1, SOL MATINAL at level 7, BOSTEZO at level 13, LENGÜETAZO at level 20, GIRO RÁPIDO at level 27, SUPERDIENTE at level 34, TÓXICO at level 36, BATIDO at level 44, DISP. DEMORA at level 54, GARRA BRUTAL at level 64
007 SQUIRTLE   : DANZA PÉTALO at level 1, ELECTROCAÑÓN at level 4, RECUPERACIÓN at level 7, SUPERSÓNICO at level 10, TORM. ARENA at level 13, ATADURA at level 18, ALBOROTO at level 23, MASA CÓSMICA at level 28, BARRERA at level 33, MARTILLAZO at level 40, METEOROBOLA at level 47
008 WARTORTLE  : PICOTAZO VEN at level 1, SALPICADURA at level 1, MORDISCO at level 1, BLOQUEO at level 4, CANTO MORTAL at level 7, IMITACIÓN at level 10, ENCANTO at level 13, VOZARRÓN at level 19, PUÑO MAREO at level 25, EXPLOSIÓN at level 31, VELO SAGRADO at level 37, REFUERZO at level 45, PICOTAZO at level 53
009 BLASTOISE  : VIENTO PLATA at level 1, PLACAJE ELÉC at level 1, RENCOR at level 1, DANZA PÉTALO at level 1, PISTOLA AGUA at level 4, PICO TALADRO at level 7, PODER OCULTO at level 10, MIMÉTICO at level 13, PUÑO HIELO at level 19, PSÍQUICO at level 25, LLANTO FALSO at level 31, MALICIOSO at level 42, AMORTIGUADOR at level 55, INTERCAMBIO at level 68
010 CATERPIE   : DANZA DRAGÓN at level 1, ESTÍMULO at level 1
011 METAPOD    : HIDROPULSO at level 1, PUÑODINÁMICO at level 7
012 BUTTERFREE : GARRA BRUTAL at level 1, TRAGAR at level 10, ELECTROCAÑÓN at level 13, GIRO FUEGO at level 14, SOL MATINAL at level 15, DIVIDE DOLOR at level 18, FURIA at level 23, NIEVE POLVO at level 28, CORTEFURIA at level 34, DESTRUCTOR at level 40, PORTAZO at level 47
013 WEEDLE     : DÍA DE PAGO at level 1, RAYO HIELO at level 1
014 KAKUNA     : BOLA SOMBRA at level 1, BOTE at level 7
015 BEEDRILL   : FUEGOSAGRADO at level 1, AFILAR at level 10, ESCUPIR at level 15, BOTE at level 20, VELO SAGRADO at level 25, MAL DE OJO at level 30, BOSTEZO at level 35, DESARROLLO at level 40, PALIZA at level 45
016 PIDGEY     : PLANTA FEROZ at level 1, PROTECCIÓN at level 5, MISMODESTINO at level 9, TRITURAR at level 13, TAMBOR at level 19, CLAVO CAÑÓN at level 25, GUILLOTINA at level 31, HUESO PALO at level 39, KINÉTICO at level 47
017 PIDGEOTTO  : AULLIDO at level 1, ENCANTO at level 1, VOZARRÓN at level 1, FUEGO FATUO at level 5, AGILIDAD at level 9, TELETRANSP at level 13, METEOROBOLA at level 20, CAMELO at level 27, ALIVIO at level 34, TUMBA ROCAS at level 43, TRUENO at level 52
018 PIDGEOT    : MALICIOSO at level 1, RAPIDEZ at level 1, DISP. DEMORA at level 1, CHISPA at level 1, METEOROBOLA at level 5, ANULACIÓN at level 9, MISMODESTINO at level 13, DRAGOALIENTO at level 20, TORM. ARENA at level 27, CHAPOTEOLODO at level 34, AROMATERAPIA at level 48, CORPULENCIA at level 62
019 RATTATA    : VIENTO PLATA at level 1, LLAMARADA at level 1, PODER OCULTO at level 7, ALBOROTO at level 13, HIDROCAÑÓN at level 20, ELECTROCAÑÓN at level 27, CAMUFLAJE at level 34, AMNESIA at level 41
020 RATICATE   : ONDA VOLTIO at level 1, SALPICADURA at level 1, GANCHO ALTO at level 1, GARRA DRAGÓN at level 7, DAÑO SECRETO at level 13, FORTALEZA at level 20, TRITURAR at level 30, PIN MISIL at level 40, PSICOATAQUE at level 50
021 SPEAROW    : DOBLE EQUIPO at level 1, METEOROBOLA at level 1, BESO DULCE at level 7, AGUA LODOSA at level 13, EXPLOSIÓN at level 19, FURIA DRAGÓN at level 25, DESTRUCTOR at level 31, ASCUAS at level 37, CHUPAVIDAS at level 43
022 FEAROW     : PRESA at level 1, AIRE AFILADO at level 1, PAT. S. ALTA at level 1, HOJA AGUDA at level 1, RÁFAGA at level 7, LLAMARADA at level 13, AYUDA at level 26, GRUÑIDO at level 32, ESQUEMA at level 40, AFILAR at level 47
